"lat","long","year","doy","temp","date","month","status","label","identifier"
49.256067,-123.250025,2015,332,2.68,2015-11-28,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,333,2.135,2015-11-29,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,334,2.625,2015-11-30,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,335,7.22,2015-12-01,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,336,8.635,2015-12-02,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,337,10.485,2015-12-03,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,338,7.38,2015-12-04,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,339,7.54,2015-12-05,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,340,8.655,2015-12-06,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,341,9.035,2015-12-07,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,342,10.455,2015-12-08,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,343,8.705,2015-12-09,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,344,8.19,2015-12-10,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,345,7.41,2015-12-11,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,346,5.525,2015-12-12,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,347,6.48,2015-12-13,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,348,4.895,2015-12-14,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,349,3.8,2015-12-15,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,350,2.985,2015-12-16,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,351,2.31,2015-12-17,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,352,4.75,2015-12-18,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,353,5.27,2015-12-19,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,354,5.39,2015-12-20,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,355,4.315,2015-12-21,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,356,2.815,2015-12-22,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,357,3.275,2015-12-23,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,358,2.97,2015-12-24,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,359,2.195,2015-12-25,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,360,1.775,2015-12-26,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,361,2.815,2015-12-27,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,362,2.59,2015-12-28,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,363,2.42,2015-12-29,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,364,0.435,2015-12-30,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2015,365,-0.0350000000000001,2015-12-31,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,1,0.18,2016-01-01,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,2,-0.265,2016-01-02,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,3,0.0450000000000002,2016-01-03,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,4,1.84,2016-01-04,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,5,1.405,2016-01-05,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,6,4.875,2016-01-06,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,7,3.91,2016-01-07,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,8,4.725,2016-01-08,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,9,3.575,2016-01-09,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,10,3.79,2016-01-10,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,11,2.6,2016-01-11,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,12,5.935,2016-01-12,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,13,5.795,2016-01-13,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,14,5.23,2016-01-14,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,15,3.095,2016-01-15,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,16,6.74,2016-01-16,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,17,7.875,2016-01-17,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,18,7.74,2016-01-18,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,19,6.94,2016-01-19,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,20,5.345,2016-01-20,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,21,7.67,2016-01-21,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,22,8.585,2016-01-22,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,23,6.795,2016-01-23,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,24,5.96,2016-01-24,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,25,6.075,2016-01-25,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,26,8.375,2016-01-26,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,27,10.1,2016-01-27,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,28,8.675,2016-01-28,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,29,5.895,2016-01-29,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,30,4.565,2016-01-30,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,31,4.28,2016-01-31,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,32,4.325,2016-02-01,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,33,4.335,2016-02-02,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,34,5.315,2016-02-03,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,35,6.31,2016-02-04,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,36,7.815,2016-02-05,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,37,6.23,2016-02-06,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,38,5.23,2016-02-07,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,39,7.685,2016-02-08,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,40,8.57,2016-02-09,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,41,8.725,2016-02-10,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,42,7.88,2016-02-11,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,43,10.21,2016-02-12,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,44,7.145,2016-02-13,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,45,7.55,2016-02-14,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,46,7.83,2016-02-15,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,47,7.86,2016-02-16,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,48,8.035,2016-02-17,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,49,7.995,2016-02-18,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,50,7.43,2016-02-19,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,51,6.855,2016-02-20,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,52,5.085,2016-02-21,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,53,6.19,2016-02-22,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,54,4.8,2016-02-23,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,55,7.97,2016-02-24,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,56,7.615,2016-02-25,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,57,8.135,2016-02-26,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,58,8.92,2016-02-27,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,59,8.445,2016-02-28,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,60,7.55,2016-02-29,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,61,7.87,2016-03-01,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,62,8.315,2016-03-02,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,63,9.68,2016-03-03,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,64,9.87,2016-03-04,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,65,11.445,2016-03-05,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,66,9.765,2016-03-06,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,67,7.105,2016-03-07,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,68,6.61,2016-03-08,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,69,8.075,2016-03-09,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,70,8.4,2016-03-10,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,71,7.53,2016-03-11,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,72,7.51,2016-03-12,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,73,6.14,2016-03-13,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,74,6.275,2016-03-14,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,75,6.32,2016-03-15,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,76,5.52,2016-03-16,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,77,6.245,2016-03-17,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,78,7.65,2016-03-18,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,79,9.655,2016-03-19,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,80,9.7,2016-03-20,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,81,9.51,2016-03-21,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,82,9.67,2016-03-22,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,83,7.98,2016-03-23,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,84,7.375,2016-03-24,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,85,7.68,2016-03-25,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,86,8.57,2016-03-26,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,87,8.465,2016-03-27,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,88,8.115,2016-03-28,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,89,8.905,2016-03-29,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,90,11.255,2016-03-30,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,91,12.36,2016-03-31,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,92,12.35,2016-04-01,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,93,11.47,2016-04-02,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,94,11.695,2016-04-03,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,95,11.18,2016-04-04,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,96,8.58,2016-04-05,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,97,12.335,2016-04-06,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,98,12.225,2016-04-07,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,99,14.01,2016-04-08,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,100,11.895,2016-04-09,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,101,10.89,2016-04-10,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,102,10.88,2016-04-11,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,103,9.12,2016-04-12,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,104,8.905,2016-04-13,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,105,9.64,2016-04-14,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,106,10.28,2016-04-15,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,107,10.675,2016-04-16,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,108,12.32,2016-04-17,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,109,17.08,2016-04-18,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,110,15.86,2016-04-19,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,111,16.565,2016-04-20,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,112,15.995,2016-04-21,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,113,13.005,2016-04-22,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,114,12.815,2016-04-23,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,115,10.84,2016-04-24,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,116,10.1,2016-04-25,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,117,10.31,2016-04-26,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,118,11.705,2016-04-27,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,119,12.88,2016-04-28,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,120,13.06,2016-04-29,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,121,11.985,2016-04-30,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,122,14.84,2016-05-01,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,123,18.365,2016-05-02,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,124,17.32,2016-05-03,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,125,12.82,2016-05-04,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,126,13.355,2016-05-05,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,127,15.875,2016-05-06,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,128,15.655,2016-05-07,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,129,12.805,2016-05-08,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,130,12.955,2016-05-09,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,131,14.14,2016-05-10,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,132,15.505,2016-05-11,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,133,14.875,2016-05-12,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,134,16.865,2016-05-13,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,135,17.15,2016-05-14,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,136,14.255,2016-05-15,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,137,13.18,2016-05-16,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,138,14.775,2016-05-17,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,139,15.015,2016-05-18,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,140,12.07,2016-05-19,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,141,13.3,2016-05-20,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,142,14.08,2016-05-21,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,143,14.28,2016-05-22,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,144,13.635,2016-05-23,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,145,14.6,2016-05-24,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,146,15.215,2016-05-25,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,147,12.39,2016-05-26,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,148,11.74,2016-05-27,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,149,10.37,2016-05-28,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,150,12.735,2016-05-29,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,151,13.365,2016-05-30,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,152,15.72,2016-05-31,5,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,153,16.62,2016-06-01,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,154,15.98,2016-06-02,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,155,18.055,2016-06-03,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,156,19.535,2016-06-04,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,157,20.825,2016-06-05,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,158,20.345,2016-06-06,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,159,18.385,2016-06-07,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,160,16.025,2016-06-08,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,161,14.185,2016-06-09,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,162,13.995,2016-06-10,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,163,13.02,2016-06-11,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,164,14.455,2016-06-12,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,165,14.335,2016-06-13,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,166,10.91,2016-06-14,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,167,11.635,2016-06-15,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,168,12.665,2016-06-16,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,169,14.655,2016-06-17,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,170,13.485,2016-06-18,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,171,14.22,2016-06-19,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,172,15.515,2016-06-20,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,173,15.765,2016-06-21,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,174,16.06,2016-06-22,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,175,15.16,2016-06-23,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,176,14.71,2016-06-24,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,177,15.99,2016-06-25,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,178,17.55,2016-06-26,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,179,19.11,2016-06-27,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,180,18.355,2016-06-28,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,181,18.25,2016-06-29,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,182,16.795,2016-06-30,6,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,183,16.68,2016-07-01,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,184,18.36,2016-07-02,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,185,17.655,2016-07-03,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,186,17.045,2016-07-04,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,187,15.38,2016-07-05,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,188,16.615,2016-07-06,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,189,15.565,2016-07-07,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,190,16.94,2016-07-08,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,191,16.345,2016-07-09,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,192,16.985,2016-07-10,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,193,16.715,2016-07-11,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,194,17.585,2016-07-12,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,195,17.475,2016-07-13,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,196,16.915,2016-07-14,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,197,16.91,2016-07-15,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,198,17.715,2016-07-16,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,199,18.54,2016-07-17,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,200,19.29,2016-07-18,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,201,18.53,2016-07-19,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,202,19.43,2016-07-20,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,203,19.415,2016-07-21,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,204,19.195,2016-07-22,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,205,17.84,2016-07-23,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,206,18.85,2016-07-24,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,207,20.36,2016-07-25,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,208,19.31,2016-07-26,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,209,20.43,2016-07-27,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,210,20.995,2016-07-28,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,211,21.035,2016-07-29,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,212,18.26,2016-07-30,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,213,17.685,2016-07-31,7,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,214,18.125,2016-08-01,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,215,15.61,2016-08-02,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,216,16.93,2016-08-03,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,217,17.76,2016-08-04,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,218,18.18,2016-08-05,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2016,219,16.215,2016-08-06,8,"garden","NA POPUTR McKown et al. 2013","garden1"
