lat,long,year,doy,temp,date,month,identifier,label,status
51.4678,-90.1938,2015,102,10.135,2015-04-12,4,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,103,6.48,2015-04-13,4,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,104,4.14,2015-04-14,4,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,105,7.175,2015-04-15,4,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,106,6.55,2015-04-16,4,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,107,5.99,2015-04-17,4,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,108,3.91,2015-04-18,4,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,109,2.575,2015-04-19,4,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,110,-0.905,2015-04-20,4,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,111,-5.465,2015-04-21,4,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,112,-6.455,2015-04-22,4,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,113,-6.725,2015-04-23,4,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,114,-6.03,2015-04-24,4,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,115,-0.24,2015-04-25,4,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,116,2.985,2015-04-26,4,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,117,5.835,2015-04-27,4,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,118,4.29,2015-04-28,4,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,119,4.52,2015-04-29,4,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,120,6.21,2015-04-30,4,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,121,11.345,2015-05-01,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,122,13.585,2015-05-02,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,123,9.745,2015-05-03,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,124,6.56,2015-05-04,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,125,8.29,2015-05-05,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,126,12.38,2015-05-06,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,127,13.285,2015-05-07,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,128,3.145,2015-05-08,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,129,0.38,2015-05-09,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,130,2.91,2015-05-10,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,131,2.39,2015-05-11,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,132,4.665,2015-05-12,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,133,7.045,2015-05-13,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,134,8.095,2015-05-14,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,135,8.235,2015-05-15,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,136,10.86,2015-05-16,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,137,3.54,2015-05-17,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,138,-1.59,2015-05-18,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,139,4.76,2015-05-19,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,140,7.555,2015-05-20,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,141,4.02,2015-05-21,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,142,7.535,2015-05-22,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,143,13.46,2015-05-23,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,144,13.225,2015-05-24,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,145,14.005,2015-05-25,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,146,17.105,2015-05-26,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,147,8.79,2015-05-27,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,148,7.28,2015-05-28,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,149,6.58,2015-05-29,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,150,2.68,2015-05-30,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,151,7.715,2015-05-31,5,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,152,9.545,2015-06-01,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,153,13.085,2015-06-02,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,154,14.09,2015-06-03,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,155,12.31,2015-06-04,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,156,11.355,2015-06-05,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,157,14.315,2015-06-06,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,158,13.48,2015-06-07,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,159,16.605,2015-06-08,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,160,14.04,2015-06-09,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,161,11.375,2015-06-10,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,162,13.35,2015-06-11,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,163,15.18,2015-06-12,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,164,20.155,2015-06-13,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,165,18.405,2015-06-14,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,166,12.25,2015-06-15,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,167,15.025,2015-06-16,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,168,15.05,2015-06-17,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,169,10.565,2015-06-18,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,170,12.37,2015-06-19,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,171,15.145,2015-06-20,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,172,17.71,2015-06-21,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,173,13.64,2015-06-22,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,174,12.17,2015-06-23,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,175,14.065,2015-06-24,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,176,17.475,2015-06-25,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,177,19.625,2015-06-26,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,178,20.355,2015-06-27,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,179,19.85,2015-06-28,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,180,13.12,2015-06-29,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,181,12.035,2015-06-30,6,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,182,15.455,2015-07-01,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,183,16.685,2015-07-02,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,184,16.645,2015-07-03,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,185,17.245,2015-07-04,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,186,19.07,2015-07-05,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,187,11.53,2015-07-06,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,188,16.83,2015-07-07,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,189,15.145,2015-07-08,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,190,15.625,2015-07-09,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,191,22.455,2015-07-10,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,192,22.545,2015-07-11,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,193,22.895,2015-07-12,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,194,20.555,2015-07-13,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,195,14.58,2015-07-14,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,196,16,2015-07-15,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,197,20.005,2015-07-16,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,198,20.79,2015-07-17,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,199,19.525,2015-07-18,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,200,17.545,2015-07-19,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,201,16.235,2015-07-20,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,202,15.355,2015-07-21,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,203,16.315,2015-07-22,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,204,18.37,2015-07-23,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,205,20.165,2015-07-24,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,206,20.895,2015-07-25,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,207,20.88,2015-07-26,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,208,24.355,2015-07-27,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,209,23.11,2015-07-28,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,210,18.32,2015-07-29,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,211,17.175,2015-07-30,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,212,17.795,2015-07-31,7,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,213,16.375,2015-08-01,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,214,14.01,2015-08-02,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,215,11.38,2015-08-03,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,216,13.635,2015-08-04,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,217,15.02,2015-08-05,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,218,16.195,2015-08-06,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,219,15.685,2015-08-07,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,220,17.29,2015-08-08,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,221,18.25,2015-08-09,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,222,17.095,2015-08-10,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,223,16.11,2015-08-11,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,224,21.235,2015-08-12,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,225,23.42,2015-08-13,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,226,21.77,2015-08-14,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,227,23.78,2015-08-15,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,228,19.475,2015-08-16,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,229,12.785,2015-08-17,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,230,13.325,2015-08-18,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,231,11.805,2015-08-19,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,232,11.815,2015-08-20,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,233,15.185,2015-08-21,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,234,18.07,2015-08-22,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,235,15.755,2015-08-23,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,236,8.975,2015-08-24,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,237,10.265,2015-08-25,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,238,13.545,2015-08-26,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,239,16.425,2015-08-27,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,240,16.835,2015-08-28,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,241,20.03,2015-08-29,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,242,21.105,2015-08-30,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,243,20.42,2015-08-31,8,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,244,20.43,2015-09-01,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,245,20.28,2015-09-02,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,246,21.715,2015-09-03,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,247,21.505,2015-09-04,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,248,20.07,2015-09-05,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,249,15.995,2015-09-06,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,250,17.695,2015-09-07,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,251,13.555,2015-09-08,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,252,10.84,2015-09-09,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,253,7.635,2015-09-10,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,254,8.4,2015-09-11,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,255,10.815,2015-09-12,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,256,18.245,2015-09-13,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,257,11.17,2015-09-14,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,258,13.77,2015-09-15,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,259,17.945,2015-09-16,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,260,12.79,2015-09-17,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,261,10.68,2015-09-18,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,262,9.98,2015-09-19,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,263,13.74,2015-09-20,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,264,18.13,2015-09-21,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,265,10.39,2015-09-22,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,266,7.995,2015-09-23,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,267,9.065,2015-09-24,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,268,11.095,2015-09-25,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,269,17.95,2015-09-26,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,270,15.455,2015-09-27,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,271,8.52,2015-09-28,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,272,4.29,2015-09-29,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,273,5.33,2015-09-30,9,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,274,9.49,2015-10-01,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,275,8.77,2015-10-02,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,276,7.09,2015-10-03,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,277,5.325,2015-10-04,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,278,8.205,2015-10-05,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,279,7.485,2015-10-06,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,280,4.63,2015-10-07,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,281,6.465,2015-10-08,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,282,3.775,2015-10-09,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,283,10.18,2015-10-10,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,284,13.815,2015-10-11,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,285,9.895,2015-10-12,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,286,2.735,2015-10-13,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,287,5.665,2015-10-14,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,288,1.81,2015-10-15,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,289,-3.285,2015-10-16,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,290,-3.21,2015-10-17,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,291,1.965,2015-10-18,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,292,5.86,2015-10-19,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,293,-0.71,2015-10-20,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,294,-1.195,2015-10-21,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,295,-1.36,2015-10-22,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,296,1.45,2015-10-23,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,297,1.765,2015-10-24,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,298,-3.21,2015-10-25,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,299,-0.815,2015-10-26,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,300,0.47,2015-10-27,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,301,4.355,2015-10-28,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,302,1.065,2015-10-29,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,303,0.775,2015-10-30,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,304,4.385,2015-10-31,10,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,305,5.31,2015-11-01,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,306,4.135,2015-11-02,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,307,1.785,2015-11-03,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,308,1.63,2015-11-04,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,309,2.765,2015-11-05,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,310,-1.075,2015-11-06,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,311,-1.925,2015-11-07,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,312,3.5,2015-11-08,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,313,0.775,2015-11-09,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,314,0.79,2015-11-10,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,315,0.17,2015-11-11,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,316,-2.315,2015-11-12,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,317,-4.765,2015-11-13,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,318,-0.14,2015-11-14,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,319,-0.185,2015-11-15,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,320,-0.66,2015-11-16,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,321,4.59,2015-11-17,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,322,7.08,2015-11-18,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,323,-0.84,2015-11-19,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,324,-8.3,2015-11-20,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,325,-12.93,2015-11-21,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,326,-12.77,2015-11-22,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,327,-7.48,2015-11-23,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,328,-8.39,2015-11-24,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,329,-6.905,2015-11-25,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,330,-15.805,2015-11-26,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,331,-15.61,2015-11-27,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,332,-8.435,2015-11-28,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,333,-5.695,2015-11-29,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,334,-4.425,2015-11-30,11,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,335,-4.045,2015-12-01,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,336,-7.76,2015-12-02,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,337,-4.15,2015-12-03,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,338,0.025,2015-12-04,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,339,2.26,2015-12-05,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,340,-2.13,2015-12-06,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,341,-2.325,2015-12-07,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,342,0.11,2015-12-08,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,343,-1.71,2015-12-09,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,344,-3.76,2015-12-10,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,345,-5.215,2015-12-11,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,346,-4.565,2015-12-12,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,347,-4.89,2015-12-13,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,348,-8.63,2015-12-14,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,349,-10.14,2015-12-15,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,350,-10.125,2015-12-16,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,351,-10.535,2015-12-17,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,352,-13.04,2015-12-18,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,353,-14.49,2015-12-19,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,354,-13.775,2015-12-20,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,355,-14.355,2015-12-21,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,356,-9.75,2015-12-22,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,357,-3.705,2015-12-23,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,358,-10.475,2015-12-24,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,359,-16.51,2015-12-25,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,360,-22.48,2015-12-26,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,361,-22.54,2015-12-27,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,362,-22.895,2015-12-28,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,363,-19.96,2015-12-29,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,364,-18.765,2015-12-30,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2015,365,-13.775,2015-12-31,12,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2016,1,-9.285,2016-01-01,1,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2016,2,-9.83,2016-01-02,1,prov3,NA POPUBA Farmer 1993,provenance
51.4678,-90.1938,2016,3,-16.315,2016-01-03,1,prov3,NA POPUBA Farmer 1993,provenance
