"lat","long","year","doy","temp","date","month","identifier","label","status"
49.71666667,-71.93333333,2015,119,7.325,2015-04-29,4,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,120,7.77,2015-04-30,4,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,121,7.99,2015-05-01,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,122,6.41,2015-05-02,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,123,10.345,2015-05-03,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,124,10.88,2015-05-04,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,125,5.685,2015-05-05,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,126,5.005,2015-05-06,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,127,6.58,2015-05-07,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,128,7.23,2015-05-08,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,129,9.975,2015-05-09,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,130,9.37,2015-05-10,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,131,5.275,2015-05-11,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,132,4.805,2015-05-12,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,133,5.21,2015-05-13,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,134,9.125,2015-05-14,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,135,11.63,2015-05-15,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,136,12.355,2015-05-16,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,137,11.825,2015-05-17,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,138,14.005,2015-05-18,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,139,13.58,2015-05-19,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,140,7.34,2015-05-20,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,141,3.535,2015-05-21,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,142,3.565,2015-05-22,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,143,6.015,2015-05-23,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,144,8.57,2015-05-24,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,145,12.57,2015-05-25,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,146,13.12,2015-05-26,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,147,15.31,2015-05-27,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,148,11.49,2015-05-28,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,149,11.575,2015-05-29,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,150,17.06,2015-05-30,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,151,6.315,2015-05-31,5,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,152,10.06,2015-06-01,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,153,6.645,2015-06-02,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,154,11.41,2015-06-03,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,155,15.485,2015-06-04,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,156,11.02,2015-06-05,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,157,7.985,2015-06-06,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,158,11.725,2015-06-07,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,159,12.375,2015-06-08,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,160,14.09,2015-06-09,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,161,16.615,2015-06-10,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,162,16.065,2015-06-11,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,163,17.25,2015-06-12,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,164,14.295,2015-06-13,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,165,12.94,2015-06-14,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,166,15.445,2015-06-15,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,167,13.705,2015-06-16,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,168,12.91,2015-06-17,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,169,14.41,2015-06-18,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,170,9.4,2015-06-19,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,171,10.79,2015-06-20,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,172,14.245,2015-06-21,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,173,16.67,2015-06-22,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,174,15.12,2015-06-23,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,175,13.135,2015-06-24,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,176,11.64,2015-06-25,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,177,14.595,2015-06-26,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,178,15.94,2015-06-27,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,179,17.965,2015-06-28,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,180,14.475,2015-06-29,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,181,16.275,2015-06-30,6,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,182,15.7,2015-07-01,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,183,13.675,2015-07-02,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,184,16.715,2015-07-03,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,185,15.245,2015-07-04,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,186,19.115,2015-07-05,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,187,18.965,2015-07-06,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,188,19.325,2015-07-07,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,189,15.935,2015-07-08,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,190,17.085,2015-07-09,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,191,18.105,2015-07-10,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,192,17.69,2015-07-11,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,193,16.42,2015-07-12,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,194,17.205,2015-07-13,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,195,18.225,2015-07-14,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,196,11.025,2015-07-15,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,197,13.41,2015-07-16,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,198,17.055,2015-07-17,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,199,15.36,2015-07-18,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,200,15.035,2015-07-19,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,201,16.395,2015-07-20,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,202,16.78,2015-07-21,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,203,14.99,2015-07-22,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,204,15.99,2015-07-23,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,205,16.055,2015-07-24,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,206,15.785,2015-07-25,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,207,17.36,2015-07-26,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,208,19.64,2015-07-27,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,209,17.065,2015-07-28,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,210,18.265,2015-07-29,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,211,21.435,2015-07-30,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,212,18.89,2015-07-31,7,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,213,16.17,2015-08-01,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,214,15.915,2015-08-02,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,215,17.99,2015-08-03,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,216,16.88,2015-08-04,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,217,16.68,2015-08-05,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,218,15.805,2015-08-06,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,219,16.095,2015-08-07,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,220,16.29,2015-08-08,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,221,16.86,2015-08-09,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,222,17.685,2015-08-10,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,223,17.59,2015-08-11,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,224,17.48,2015-08-12,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,225,17.83,2015-08-13,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,226,17.63,2015-08-14,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,227,18.115,2015-08-15,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,228,20.95,2015-08-16,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,229,22.79,2015-08-17,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,230,16.465,2015-08-18,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,231,19.6,2015-08-19,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,232,23.02,2015-08-20,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,233,19.165,2015-08-21,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,234,16.95,2015-08-22,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,235,17.985,2015-08-23,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,236,19.175,2015-08-24,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,237,19.7,2015-08-25,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,238,17.115,2015-08-26,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,239,14.385,2015-08-27,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,240,14.625,2015-08-28,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,241,16.315,2015-08-29,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,242,17.995,2015-08-30,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,243,15.695,2015-08-31,8,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,244,15.25,2015-09-01,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,245,19.27,2015-09-02,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,246,13.97,2015-09-03,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,247,13.825,2015-09-04,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,248,18.6,2015-09-05,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,249,19.36,2015-09-06,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,250,21.64,2015-09-07,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,251,17.65,2015-09-08,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,252,16.48,2015-09-09,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,253,14.43,2015-09-10,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,254,14.45,2015-09-11,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,255,11.945,2015-09-12,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,256,11.065,2015-09-13,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,257,14.25,2015-09-14,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,258,16.215,2015-09-15,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,259,17.805,2015-09-16,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,260,19.8,2015-09-17,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,261,20.62,2015-09-18,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,262,15.375,2015-09-19,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,263,10.76,2015-09-20,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,264,12.295,2015-09-21,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,265,14.565,2015-09-22,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,266,12.82,2015-09-23,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,267,7.17,2015-09-24,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,268,5.32,2015-09-25,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,269,5.71,2015-09-26,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,270,14.13,2015-09-27,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,271,16.67,2015-09-28,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,272,11.135,2015-09-29,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,273,6.11,2015-09-30,9,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,274,5.805,2015-10-01,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,275,5.37,2015-10-02,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,276,5.025,2015-10-03,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,277,5.06,2015-10-04,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,278,8.635,2015-10-05,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,279,7.275,2015-10-06,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,280,8.46,2015-10-07,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,281,4.185,2015-10-08,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,282,2.125,2015-10-09,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,283,0.95,2015-10-10,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,284,5.73,2015-10-11,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,285,11.67,2015-10-12,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,286,13.575,2015-10-13,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,287,5.515,2015-10-14,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,288,0.135,2015-10-15,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,289,0.545,2015-10-16,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,290,-0.97,2015-10-17,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,291,-2.975,2015-10-18,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,292,-1.36,2015-10-19,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,293,1.745,2015-10-20,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,294,0.58,2015-10-21,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,295,1.5,2015-10-22,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,296,0.61,2015-10-23,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,297,-0.68,2015-10-24,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,298,1.04,2015-10-25,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,299,-2.6,2015-10-26,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,300,-1.465,2015-10-27,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,301,-1.115,2015-10-28,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,302,5.605,2015-10-29,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,303,0.49,2015-10-30,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,304,-0.72,2015-10-31,10,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,305,0.555,2015-11-01,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,306,1.055,2015-11-02,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,307,1.965,2015-11-03,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,308,0.285,2015-11-04,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,309,2.21,2015-11-05,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,310,7.54,2015-11-06,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,311,0.91,2015-11-07,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,312,-0.49,2015-11-08,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,313,4.93,2015-11-09,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,314,2.87,2015-11-10,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,315,2.28,2015-11-11,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,316,2.655,2015-11-12,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,317,1.275,2015-11-13,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,318,-1.025,2015-11-14,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,319,-0.505,2015-11-15,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,320,-1.055,2015-11-16,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,321,-3.435,2015-11-17,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,322,-1.855,2015-11-18,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,323,3.275,2015-11-19,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,324,2.965,2015-11-20,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,325,-1.255,2015-11-21,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,326,0.555,2015-11-22,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,327,-6.86,2015-11-23,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,328,-8.325,2015-11-24,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,329,-6.19,2015-11-25,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,330,0.095,2015-11-26,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,331,-4.005,2015-11-27,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,332,-11.975,2015-11-28,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,333,-13.06,2015-11-29,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,334,-13.79,2015-11-30,11,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,335,-4.045,2015-12-01,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,336,-2,2015-12-02,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,337,-4.19,2015-12-03,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,338,-6.35,2015-12-04,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,339,-0.32,2015-12-05,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,340,-0.16,2015-12-06,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,341,-1.26,2015-12-07,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,342,-4.45,2015-12-08,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,343,-2.845,2015-12-09,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,344,0.73,2015-12-10,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,345,2.33,2015-12-11,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,346,0.865,2015-12-12,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,347,-2.92,2015-12-13,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,348,-5.23,2015-12-14,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,349,-5.24,2015-12-15,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,350,-9.515,2015-12-16,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,351,-4.685,2015-12-17,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,352,-2.84,2015-12-18,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,353,-9.16,2015-12-19,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,354,-9.29,2015-12-20,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,355,-8.27,2015-12-21,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,356,-6.525,2015-12-22,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,357,-3.24,2015-12-23,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,358,2.955,2015-12-24,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,359,-1.64,2015-12-25,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,360,-7.475,2015-12-26,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,361,-14.165,2015-12-27,12,"prov3","NG PICEMA Guo et al 2021","provenance"
49.71666667,-71.93333333,2015,362,-16.825,2015-12-28,12,"prov3","NG PICEMA Guo et al 2021","provenance"
